tweets,id,len,date,source,likes,retweets,polarity,sentiment,companies
Here s a break down of the COP26 s 100 billion pledge,1456247356588900353,103,2021-11-04 13:10:00,Twitter Media Studio,2,3,-0.15555555555555559,wnegative,None
Biden administration unveils details of vaccine mandate covering 84 million workers by,1456243198116958212,147,2021-11-04 12:53:28,SocialFlow,7,4,0.0,neutral,None
Jobless claims Another 269 000 individuals filed new claims last week reaching fresh pandemic era low by mcck,1456238800548552705,166,2021-11-04 12:36:00,SocialFlow,12,4,0.10909090909090909,wpositive,None
JUST IN Another 269 000 individuals filed new claims last week reaching fresh pandemic era low by mcck,1456237650852126720,160,2021-11-04 12:31:26,TweetDeck,4,1,0.10909090909090909,wpositive,None
RT 3Q U S Pizza Sales Papa John s 6 9 PZZA Pizza Hut 2 YUM Domino s 1 9 DPZ,1456231654259924998,140,2021-11-04 12:07:36,TweetDeck,0,2,0.0,neutral,None
Facebook s metaverse will still track your every move by,1456225733056122880,118,2021-11-04 11:44:04,SocialFlow,30,16,0.0,neutral,Facebook
NEXT WEEK Join us for Crypto Goes Mainstream on 11 9 from 1 5PM ET Yahoo Finance and Decrypt present an afternoon of live conversations with some of the biggest names in crypto Read more,1456211117961883648,239,2021-11-04 10:46:00,TweetDeck,4,3,0.1590909090909091,wpositive,None
Box office soars on Dune No Time to Die but here s why the hybrid model may hurt by,1456178978583101440,152,2021-11-04 08:38:17,SocialFlow,7,2,0.0,neutral,None
Supply chains Holiday demand causing softball through a snake moment Generac CEO says by,1456172974139129858,153,2021-11-04 08:14:26,SocialFlow,5,1,0.0,neutral,None
Zillow s home flipping business made no sense Barbara Corcoran by,1456167574614462466,126,2021-11-04 07:52:58,SocialFlow,15,4,0.0,neutral,None
Here s why this kind of personal finance advice is so harmful by,1456162260662030339,125,2021-11-04 07:31:51,SocialFlow,4,2,0.3,wpositive,None
Why Starbucks baristas are asking for a seat at the table as union battle heats up by,1456156148697026562,149,2021-11-04 07:07:34,SocialFlow,6,2,0.0,neutral,None
Facebook s metaverse will still track your every move by,1456150997244448775,118,2021-11-04 06:47:06,SocialFlow,39,23,0.0,neutral,Facebook
Starbucks rolls out holiday drink menu featuring a new sugar cookie almond milk latte by,1456145516434280449,152,2021-11-04 06:25:19,SocialFlow,11,3,0.13636363636363635,wpositive,None
Allbirds co founder We want to be a brand that transcends over the next couple of decades by,1456139360043155458,153,2021-11-04 06:00:51,SocialFlow,11,2,0.0,neutral,None
At Ian Schrager s Public Hotel cutting corners isn t an option by,1456133937974153216,127,2021-11-04 05:39:19,SocialFlow,3,0,-0.3,negative,None
T Mobile CEO says company is recovering from cyberattack which hurt Q3 results by,1456128398066126855,142,2021-11-04 05:17:18,SocialFlow,7,3,0.0,neutral,None
Federal Reserve to begin slowing its pace of asset purchases this month by,1456122157495369730,132,2021-11-04 04:52:30,SocialFlow,20,5,0.0,neutral,None
Carbon removal is the biggest industry in the history of the world Running Tide CEO says by,1456116969447493634,157,2021-11-04 04:31:53,SocialFlow,9,2,0.0,neutral,None
Climate change 1049 cities pledge to slash emissions in half by 2030 by,1456111805110099972,133,2021-11-04 04:11:22,SocialFlow,11,3,-0.16666666666666666,wnegative,None
Investor Fed taper inflation the worst equation for the market sees 15 correction by,1456105686564315142,152,2021-11-04 03:47:03,SocialFlow,17,1,0.0,neutral,None
Climate change Yellen calls for wholesale transformation of our carbon intensive economies by,1456099636637224960,157,2021-11-04 03:23:01,SocialFlow,5,2,0.0625,wpositive,None
Lyft co founder on electric vehicle push we are talking to the major automakers by,1456093590476709892,143,2021-11-04 02:58:59,SocialFlow,15,4,0.0,neutral,None
Billionaire Tom Steyer Capitalism has taken world to brink of climate disaster by and,1456086422595719169,154,2021-11-04 02:30:30,SocialFlow,41,12,0.5,positive,None
Bed Bath amp Beyond a meme favorite surges 35 by ferre,1456080528160043012,115,2021-11-04 02:07:05,SocialFlow,11,3,0.0,neutral,None
Climate change We cannot reach our goals if we continue to drill says Sierra Club president by,1456074541147557891,156,2021-11-04 01:43:17,SocialFlow,10,3,0.0,neutral,None
Allbirds surges 65 on IPO day by ferre,1456067230890921988,93,2021-11-04 01:14:14,SocialFlow,9,3,0.0,neutral,None
Avis stock just skyrocketed 108 now what by,1456061338095075330,107,2021-11-04 00:50:49,SocialFlow,8,5,0.0,neutral,None
Fed Chair Powell We understand the difficulties of rising inflation by,1456055739328442376,131,2021-11-04 00:28:35,SocialFlow,6,1,0.4333333333333333,positive,None
EA Take Two boost sales view as gaming boom going strong,1456050169053646848,105,2021-11-04 00:06:27,SocialFlow,3,1,0.1590909090909091,wpositive,None
NEXT WEEK Join us for Crypto Goes Mainstream on 11 9 from 1 5PM ET Yahoo Finance and Decrypt present an afternoon of live conversations with some of the biggest names in crypto Read more,1456045023351377929,239,2021-11-03 23:46:00,TweetDeck,8,2,0.0,neutral,None
Deere union workers reject labor agreement extending strike via,1456041018093187072,122,2021-11-03 23:30:05,SocialFlow,5,4,0.0,neutral,None
Qualcomm forecast beats estimates as diversification efforts pay off,1456039538745303041,116,2021-11-03 23:24:12,SocialFlow,18,5,0.0,neutral,None
Supply chains Holiday demand causing softball through a snake moment Generac CEO says by,1456018033730891785,153,2021-11-03 21:58:45,SocialFlow,6,3,0.0,neutral,None
Fed Chair Powell We understand the difficulties of rising inflation by,1456011105575264260,131,2021-11-03 21:31:13,SocialFlow,6,3,0.24000000000000005,wpositive,None
Texas on budget negotiations This spending combined with fewer workers will drive prices up higher and longer and no one really wants that That s not what anyone wants in this economic recovery Full interview,1456009239823011842,255,2021-11-03 21:23:48,Twitter Media Studio - LiveCut,7,3,0.0,neutral,None
Whether to know if a booster is needed or not is to follow these kids over time and see if the immunity still stands six months out Chief Medical Officer Dr says In adults we saw that it waned which is why there s recommendations for a booster,1456006920117145603,302,2021-11-03 21:14:35,Twitter Media Studio - LiveCut,6,2,0.0,neutral,None
Facebook s metaverse will still track your every move by,1456005786816159758,118,2021-11-03 21:10:05,SocialFlow,21,7,0.0,neutral,Facebook
Roku falls as supply disruptions weigh on holiday outlook via,1456005302730559503,119,2021-11-03 21:08:10,SocialFlow,8,1,0.22727272727272727,wpositive,None
The ships that are already in operation are cash flow positive Senior Equity Analyst Jamie Katz says about NCLH Once all of the ships are up and running it would seem the cash grab would materially decline,1456004581142450181,254,2021-11-03 21:05:18,Twitter Media Studio - LiveCut,2,2,-0.2916666666666667,wnegative,None
Etsy gives lackluster forecast suggesting growth hard to sustain via,1456004286794579975,126,2021-11-03 21:04:07,SocialFlow,6,1,0.19999999999999998,wpositive,None
The company seems to have a good handle on its supply chain Principal Analyst says about QCOM Companies that had the least impact by the supply chain paused the fewest times upfront and really understood the demand for their products,1456002621173608452,304,2021-11-03 20:57:30,Twitter Media Studio - LiveCut,31,8,0.0,neutral,None
Zillow s home flipping business made no sense Barbara Corcoran by,1455999968347578375,126,2021-11-03 20:46:58,SocialFlow,16,8,-0.15555555555555559,wnegative,None
and ferre break down the earnings reports for QCOM and ETSY,1455999571625226246,103,2021-11-03 20:45:23,Twitter Media Studio - LiveCut,4,1,-0.04,wnegative,None
A lot of these tech companies are priced to perfection Zephyr Market Strategist says on estimated growth adding even in line earnings and revenue can turn off investors because it s not high enough,1455999324844924930,244,2021-11-03 20:44:24,Twitter Media Studio - LiveCut,5,2,-0.15555555555555559,wnegative,None
mcck breaks down BKNG earnings and reports ROKU losses,1455996390128209922,104,2021-11-03 20:32:45,Twitter Media Studio - LiveCut,5,0,0.2,wpositive,None
Two really important metrics to watch will be wage growth and labor force participation Wilmington Trust Senior Economist Rhea Thomas says with Zephyr Market Strategist following the Fed s tapering announcement,1455995650018009095,253,2021-11-03 20:29:48,Twitter Media Studio - LiveCut,2,0,0.0625,wpositive,None
Lyft co founder on electric vehicle push we are talking to the major automakers by,1455994820921643010,143,2021-11-03 20:26:31,SocialFlow,5,1,0.03125,wpositive,None
We orchestrated a three pronged transformation plan commercial momentum culture of urgency and accountability and finding faster avenues for growth CEO Dr Udit Batra There s broad based strength across customer segments largest being pharmaceuticals,1455991257579331584,301,2021-11-03 20:12:21,Twitter Media Studio - LiveCut,6,1,0.25,wpositive,None
Stocks reach fresh all time highs after Fed announces start to tapering as economic recovery progresses by mcck,1455988859720904715,166,2021-11-03 20:02:49,SocialFlow,11,9,-0.07999999999999999,wnegative,None
98 of people failed the basic crypto literacy test says about CryptoLiteracyMonth They ve got a lot of hype tapping into current trends not really buying with any intention and understanding of what they re really buying Cites SQUID scam,1455987087614877700,288,2021-11-03 19:55:47,Twitter Media Studio - LiveCut,10,3,-0.05,wnegative,None
The Fed s decision to announce tapering in December was partially a signal that the tapering is not that conditional Brown Advisory s says They know that the pressure will be actually to taper quicker not slower CFRA s also weighs in,1455986359420739585,288,2021-11-03 19:52:53,Twitter Media Studio - LiveCut,8,4,0.0,neutral,None
I m not going to have any comment whatsoever on the renomination process at all Fed Chair Powell says I will say though I have briefed administration officials and people on Capitol Hill in detail about what we did and why we did it,1455983858051162112,265,2021-11-03 19:42:57,Twitter Media Studio - LiveCut,10,2,0.12416666666666668,wpositive,None
Demand is very very strong and job openings substantially exceed the number of unemployed people Fed Chair Powell says So the need for further stimulus is far less than it was in 2013,1455983566345678856,220,2021-11-03 19:41:47,Twitter Media Studio - LiveCut,20,2,0.15499999999999997,wpositive,None
In the U S only half of workers are covered with any retirement plan at their place of employment so they have no way to save s Alicia H Munnell says States have tried to fill that vacuum by setting up their own auto IRA program Full interview,1455981464571551753,293,2021-11-03 19:33:26,Twitter Media Studio - LiveCut,37,9,0.17888888888888888,wpositive,None
Fed Chair Powell on the labor market We re in a different world now The pandemic recession was the deepest and the recovery has been the fastest And wages didn t really go down You know real incomes were more than fully replaced by fiscal policy Full comments,1455981301266272256,294,2021-11-03 19:32:47,Twitter Media Studio - LiveCut,7,3,0.0,neutral,None
We do think we have a role in climate change it relates to our existing mandates Fed Chair Powell says We expect financial institutions to understand and be in a position to manage their risks so that s physical risk and it s transition risk for climate,1455980552964673536,288,2021-11-03 19:29:49,Twitter Media Studio - LiveCut,11,4,0.18125,wpositive,None
What is Chairman Powell s assessment of whether there was reputational damage related to the recent trading scandal and what his role was My reaction was we need to deal with straightforwardly transparently and forcefully That s what we re going to do Full answer,1455980220998164483,295,2021-11-03 19:28:30,Twitter Media Studio - LiveCut,12,5,0.3916666666666666,positive,None
The ethics system we had in place had been in place for decades and had served us well and then that was no longer the case Fed Chair Powell says about Fed official trading activity We reacted I would characterize it strongly and forcefully Full comments,1455979773591760902,291,2021-11-03 19:26:43,Twitter Media Studio - LiveCut,11,5,0.04545454545454545,wpositive,None
Jobless claims preview Another 275 000 individuals likely filed new claims last week by mcck,1455978506245005313,148,2021-11-03 19:21:41,SocialFlow,7,4,0.05,wpositive,None
For some transitory carries the sense of short lived Fed Chair Powell says Really for us transitory has meant it will not leave behind a permanently or very persistently higher inflation It s become a word that maybe is distracting from our message,1455974324050042884,292,2021-11-03 19:05:04,Twitter Media Studio - LiveCut,18,7,0.0,neutral,None
We don t have evidence of a wage price spiral Fed Chair Powell says We don t see troubling increases in wages and we don t expect those to emerge,1455972398205964295,201,2021-11-03 18:57:25,Twitter Media Studio - LiveCut,15,7,0.0,neutral,None
Our baseline expectation is that supply bottlenecks and shortages will persist well into next year and elevated inflation as well Fed Chair Powell says on inflation We think we can be patient If a response is called for we will not hesitate,1455971891546660871,274,2021-11-03 18:55:24,Twitter Media Studio - LiveCut,10,5,0.1,wpositive,None
We will reduce the monthly pace of our net asset purchases by 10 billion for Treasury securities and 5 billion for agency mortgage backed securities Fed Chair Powell says We are prepared to adjust the pace of purchases if warranted by changes in the economic outlook,1455970761139752962,299,2021-11-03 18:50:54,Twitter Media Studio - LiveCut,15,7,0.15666666666666668,wpositive,None
Supply chain disruptions are limiting how quickly production can respond to the rebound in demand in the near term Fed Chair Powell says As a result overall inflation is running well above our 2 longer run goal Full comments,1455969880516214790,258,2021-11-03 18:47:24,Twitter Media Studio - LiveCut,15,8,0.15952380952380954,wpositive,None
Economic activity expanded at a 6 5 pace in the first half of the year Fed Chair Powell says With COVID case counts receding further and progress on vaccinations economic growth should pick up this quarter resulting in strong growth for the year as a whole,1455968997552369668,289,2021-11-03 18:43:54,Twitter Media Studio - LiveCut,15,4,0.25,wpositive,None
Fed Chair Powell Today the FOMC kept interest rates near zero and in light of the progress the economy has made toward our goals decided to begin reducing the pace of asset purchases,1455967828910149632,238,2021-11-03 18:39:15,Twitter Media Studio - LiveCut,30,17,0.3333333333333333,positive,None
Stagflation the abominable snowman of this kind of discussion Chief Economist says on the economic outlook adding Always discussed very seldom seen,1455967135763681286,211,2021-11-03 18:36:30,Twitter Media Studio - LiveCut,8,2,0.0,neutral,None
What the Fed s going to be looking for is Are things moving directionally with what they re expecting s Michael Pugliese says The hope from them is we re topping out at this point and you re starting to see the peak in year over year inflation,1455966343564496901,288,2021-11-03 18:33:21,Twitter Media Studio - LiveCut,3,1,0.5,positive,None
Ford said it will require most U S salaried employees to be vaccinated,1455965820409024520,119,2021-11-03 18:31:16,SocialFlow,6,3,0.0,neutral,None
They ve done a sensible thing in my view which is keeping themselves flexible s says on the Fed They re giving a nod to fears about inflation and trying to reassure the market that they re not going to allow it to get out of control,1455964367502155780,303,2021-11-03 18:25:30,Twitter Media Studio - LiveCut,6,0,0.0,neutral,None
I m not believing anything until I see it Fmr Chief Economist for the Federal Reserve Bank of Dallas Michael Cox says on the Fed s decision to taper asset purchases If the Fed does not follow through with what they re saying then they ve basically blown it,1455962622948515847,293,2021-11-03 18:18:34,Twitter Media Studio - LiveCut,9,3,0.375,positive,None
By owning our own supply chain we can basically go from the factory direct to the consumer CEO Lev Peker says on Q3 earnings Inventory is our oxygen and I m really proud of the work the team has done to help us build up inventory in the third quarter,1455962067199053826,298,2021-11-03 18:16:21,Twitter Media Studio - LiveCut,6,1,0.19999999999999998,wpositive,None
The Federal Reserve holds rates at near zero The Federal Reserve will begin its tapering process later this month says on the latest FOMC statement It will be done in 15 billion a month increments,1455959687363506181,241,2021-11-03 18:06:54,Twitter Media Studio - LiveCut,18,9,0.0,neutral,None
Federal Reserve to begin slowing its pace of asset purchases this month by,1455958312969809925,132,2021-11-03 18:01:26,SocialFlow,13,3,0.0,neutral,None
There s not a lot of difference in the vaccine itself except in the dose Emergency Physician and COVID19 National Task Force Chair amp Envision Healthcare s says on the Pfizer vaccine for kids ages 5 to 11 The efficacy or the measure of effect is the same,1455951709856059393,303,2021-11-03 17:35:12,Twitter Media Studio - LiveCut,6,3,0.06666666666666667,wpositive,Pfizer
The supply chain crunch is no longer the accelerating problem we saw for much of the third quarter Chief Global Investment Strategist Jeffrey Kleintop says Also talks about the Fed s tapering decision and the labor market,1455949415936634883,265,2021-11-03 17:26:05,Twitter Media Studio - LiveCut,5,2,0.0,neutral,None
Avis stock just skyrocketed 108 now what by,1455943875412037635,107,2021-11-03 17:04:04,SocialFlow,15,3,0.10416666666666666,wpositive,None
Elon Musk is a phenomenal leader says Everyone gets inspired by him he s almost become a business god That s hard to compete with,1455941653089370115,178,2021-11-03 16:55:14,Twitter Media Studio - LiveCut,28,4,0.11626984126984126,wpositive,None
I m really not worried about interest rates says about the effect of interest rates on the housing market The market can certainly absorb that What the buyers have proven over the last year and a half is they re willing to pay more,1455940774743400450,282,2021-11-03 16:51:45,Twitter Media Studio - LiveCut,14,4,0.0,neutral,None
Climate change We cannot reach our goals if we continue to drill says Sierra Club president by,1455939684069253134,156,2021-11-03 16:47:25,SocialFlow,6,2,0.275,wpositive,None
The whole ownership mentality really took off during the pandemic and continues to be alive and well today Yahoo Finance Contributor says about workers quitting their jobs to become their own boss,1455939125899669510,237,2021-11-03 16:45:12,Twitter Media Studio - LiveCut,18,5,-0.15555555555555559,wnegative,None
CEO Aaron Jagdfeld breaks down the company s Q3 earnings,1455938260539252748,91,2021-11-03 16:41:45,Twitter Media Studio - LiveCut,9,5,0.0,neutral,None
I think the big thing to watch for is differentiating tapering and tightening Portfolio Manager Jack McIntyre says about the Fed meeting This Fed they want a space in between when they finish tapering and when they start tightening,1455932056735735810,279,2021-11-03 16:17:06,Twitter Media Studio - LiveCut,9,4,0.3,wpositive,None
Here s why this kind of personal finance advice is so harmful by,1455931928163627009,125,2021-11-03 16:16:36,SocialFlow,6,1,0.0,neutral,None
Allbirds co founder We want to be a brand that transcends over the next couple of decades by,1455931842595545094,153,2021-11-03 16:16:15,SocialFlow,7,4,0.0,neutral,None
Allbirds surges 65 on IPO day by ferre,1455922325912793088,93,2021-11-03 15:38:26,SocialFlow,19,4,-0.3,negative,None
At Ian Schrager s Public Hotel cutting corners isn t an option by,1455922250494980102,127,2021-11-03 15:38:08,SocialFlow,4,0,0.0,neutral,None
Truist Securities Managing Director Patrick Scholes discusses Norwegian Cruise Line s Q3 loss and why he is optimistic they will have a 2022 recovery,1455921804460036097,174,2021-11-03 15:36:22,Twitter Media Studio - LiveCut,2,0,0.0,neutral,None
It would be a surprise if the Fed doesn t start tapering or announce tapering this afternoon Global Market Strategist Jordan Jackson says We are expecting a tapering by about 15 million per month,1455918140618125319,239,2021-11-03 15:21:49,Twitter Media Studio - LiveCut,7,2,0.0,neutral,None
Intel CEO Pat Gelsinger discusses the importance of the CHIPS Act,1455915167779201027,114,2021-11-03 15:10:00,Twitter Media Studio,5,3,-0.020833333333333343,wnegative,Intel
We did some things the hard way we started with shoes first instead of apparel we did a 100 of our sales vertically and we virtually never discounted a product Allbirds Co CEO Joey Zwillinger says about the company s foundation strategy The company s trading as BIRD,1455911668999983114,302,2021-11-03 14:56:06,Twitter Media Studio - LiveCut,9,1,0.2,wpositive,None
RT Once again the team at has a clip online before I ve taken my tie off A real pleasure discussing sto,1455909619986046980,140,2021-11-03 14:47:57,TweetDeck,0,4,0.35,positive,None
Wizards has been having a fantastic year President Chris Cocks says In our third quarter we were up 32 year over year and that s on top of three quarters of consecutive growth The company makes games like magic and DnD Full interview,1455909007470829570,297,2021-11-03 14:45:31,Twitter Media Studio - LiveCut,5,1,0.13125,wpositive,None
As a company we are thoughtful as we pass price increases This is really due to inflationary pressures that we face across the whole supply chain CFO Luca Zaramella says We have been implementing prices in general across the board in all our operations,1455907655923404810,295,2021-11-03 14:40:09,Twitter Media Studio - LiveCut,3,1,0.0,neutral,None
T Mobile CEO says company is recovering from cyberattack which hurt Q3 results by,1455905583006093312,142,2021-11-03 14:31:55,SocialFlow,2,4,0.5,positive,None
Bed Bath amp Beyond a meme favorite surges 35 by ferre,1455905531625934852,115,2021-11-03 14:31:42,SocialFlow,9,4,0.14583333333333334,wpositive,None
Federal Reserve expected to take first steps in paring back easy money policies by,1455905457856557071,140,2021-11-03 14:31:25,SocialFlow,29,12,0.05909090909090909,wpositive,None
One of the truisms in the market is that every new Fed chair gets a test early on the market provides them with some test says Bernanke s case was Global Financial Crisis Yellen s case was the taper tantrum,1455902359662497799,254,2021-11-03 14:19:06,Twitter Media Studio - LiveCut,3,0,0.1787878787878788,wpositive,None
on Lyft s Citi Bike business in New York There s a huge opportunity with bikes We ve been somewhat quiet about it to date as others have come in and out of the market,1455896993335848963,208,2021-11-03 13:57:47,Twitter Media Studio - LiveCut,6,2,-0.06666666666666667,wnegative,None
We have a 45 increase in active drivers year over year and active drivers on Lyft since January are coming back five times faster than industries like retail Lyft President and Co Founder says Also talks about different price options on the app,1455896970992758795,289,2021-11-03 13:57:41,Twitter Media Studio - LiveCut,9,1,0.0,neutral,None
I know our competitors will cherry pick around and find some place they ve won but the topline and the bottomline are where it counts and and T Mobile delivered the outpacing growth again this quarter T Mobile CEO Mike Stewart says,1455890610196557824,263,2021-11-03 13:32:25,Twitter Media Studio - LiveCut,9,2,0.0,neutral,None
There has been acceleration in terms of private sector hiring which is quite encouraging says about the ADP report Then underlying details were quite encouraging too we saw job gains across a number of business categories,1455890117734936581,285,2021-11-03 13:30:27,Twitter Media Studio - LiveCut,9,3,0.0,neutral,None
Billionaire Tom Steyer Capitalism has taken world to brink of climate disaster by and,1455889117808635909,154,2021-11-03 13:26:29,SocialFlow,23,9,-0.05555555555555555,wnegative,None
Norwegian Cruise eyes return to profitability in second half of 2022,1455885724528562176,116,2021-11-03 13:13:00,SocialFlow,12,4,0.0,neutral,None
Investor Fed taper inflation the worst equation for the market sees 15 correction by,1455885633814204418,152,2021-11-03 13:12:38,SocialFlow,12,7,0.0,neutral,None
Carbon removal is the biggest industry in the history of the world Running Tide CEO says by,1455882769880465409,157,2021-11-03 13:01:15,SocialFlow,8,3,0.3,wpositive,None
Box office soars on Dune No Time to Die but here s why the hybrid model may hurt by,1455877698492960771,152,2021-11-03 12:41:06,SocialFlow,8,3,-0.16666666666666666,wnegative,None
October private payrolls rose by 571 000 topping expectations ADP by mcck,1455872037763764227,130,2021-11-03 12:18:37,SocialFlow,13,6,0.0,neutral,None
Climate change 1049 cities pledge to slash emissions in half by 2030 by,1455869166473383942,133,2021-11-03 12:07:12,SocialFlow,21,6,0.0,neutral,None
Why Starbucks baristas are asking for a seat at the table as union battle heats up by,1455869095656792064,149,2021-11-03 12:06:55,SocialFlow,10,1,0.13636363636363635,wpositive,None
Climate change Yellen calls for wholesale transformation of our carbon intensive economies by,1455869016044617736,157,2021-11-03 12:06:36,SocialFlow,8,0,0.1590909090909091,wpositive,None
Starbucks rolls out holiday drink menu featuring a new sugar cookie almond milk latte by,1455868945664299015,152,2021-11-03 12:06:20,SocialFlow,20,6,0.0,neutral,None
NEXT WEEK Join us for Crypto Goes Mainstream on 11 9 from 1 5PM ET Yahoo Finance and Decrypt present an afternoon of live conversations with some of the biggest names in crypto Read more,1455863829523402753,239,2021-11-03 11:46:00,TweetDeck,13,2,0.0,neutral,None
2 asset classes to watch as the Fed moves to taper Morning Brief by,1455847922659209220,128,2021-11-03 10:42:47,SocialFlow,7,7,0.0,neutral,None
Box office soars on Dune No Time to Die but here s why the hybrid model may hurt by,1455789313594122242,152,2021-11-03 06:49:54,SocialFlow,10,6,0.7,spositive,None
Vaccine mandates Supreme Court likely to weigh in before this pandemic is over by,1455784164079382529,145,2021-11-03 06:29:26,SocialFlow,17,5,0.0,neutral,None
Why Coca Cola buying BodyArmor for 5 6 billion is a good thing by,1455778983589650439,126,2021-11-03 06:08:51,SocialFlow,28,5,0.0,neutral,None
Why Starbucks baristas are asking for a seat at the table as union battle heats up by,1455773170099707905,149,2021-11-03 05:45:45,SocialFlow,14,5,0.0,neutral,None
Housing minimum wage police reform Ballot measures that voters are deciding in elections across U S by,1455768014578651136,168,2021-11-03 05:25:16,SocialFlow,4,2,0.0,neutral,None
Climate carnage is inevitable by,1455762887834804226,93,2021-11-03 05:04:53,SocialFlow,11,1,0.0,neutral,None
Activision Blizzard earnings beat expectations on bottom line but misses on Q4 outlook by,1455757169857544194,152,2021-11-03 04:42:10,SocialFlow,9,2,0.04910714285714285,wpositive,None
Southwest Airlines incoming CEO had no idea he was in line for the job by,1455751565671866374,133,2021-11-03 04:19:54,SocialFlow,8,1,-0.16666666666666666,wnegative,None
The little known type of bond that s paying 7 12 in interest right now by,1455746286234312706,134,2021-11-03 03:58:55,SocialFlow,24,7,0.1,wpositive,None
Black Rifle Coffee Company founder People are hungry for a brand that represents them by,1455739567831662596,149,2021-11-03 03:32:13,SocialFlow,12,1,-0.8,snegative,None
Chegg stock crashes nearly 50 now what by,1455733899720540160,106,2021-11-03 03:09:42,SocialFlow,9,2,0.0,neutral,None
Dan Ives on Tesla bears They hate at 100 They hate at 5 500 by ferre,1455728192359125001,129,2021-11-03 02:47:01,SocialFlow,24,4,0.0,neutral,Tesla
We do need to back away from the coast climate scientist warns by,1455721553753223169,131,2021-11-03 02:20:39,SocialFlow,6,3,0.0,neutral,None
Tesla drops after Musk tweets that no contract has been signed with Hertz by ferre,1455716044388057088,138,2021-11-03 01:58:45,SocialFlow,19,4,0.0,neutral,Tesla
Textbook company Chegg s stock crashes amid enrollment drop by,1455710397995048962,123,2021-11-03 01:36:19,SocialFlow,11,5,0.1,wpositive,None
Climate change India pledges net zero by 2070 but remains mum on coal by,1455701353280507907,134,2021-11-03 01:00:22,SocialFlow,9,4,-0.1,wnegative,None
Avis shares go wild after earnings beat by ferre,1455695916384636931,102,2021-11-03 00:38:46,SocialFlow,8,3,-0.16666666666666666,wnegative,None
Student loan forgiveness Heavily redacted Biden administration memo becomes public by,1455690682346115074,147,2021-11-03 00:17:58,SocialFlow,11,0,0.0,neutral,None
Climate change 1049 cities pledge to slash emissions in half by 2030 by,1455682765903568900,133,2021-11-02 23:46:31,SocialFlow,11,4,0.21212121212121213,wpositive,None
Why Starbucks baristas are asking for a seat at the table as union battle heats up by,1455676228271316998,149,2021-11-02 23:20:32,SocialFlow,19,6,0.0,neutral,None
ONE WEEK Join us for Crypto Goes Mainstream on 11 9 from 1 5PM ET Yahoo Finance and Decrypt present an afternoon of live conversations with some of the biggest names in crypto Read more,1455652184712888322,238,2021-11-02 21:45:00,TweetDeck,6,3,0.1,wpositive,None
Bed Bath amp Beyond surges 91 amid accelerated buyback plan via,1455646777554636809,125,2021-11-02 21:23:31,SocialFlow,23,6,0.25,wpositive,None
U S CDC advisers recommend Pfizer BioNTech COVID 19 vaccine for young kids,1455646600970350594,123,2021-11-02 21:22:48,SocialFlow,12,3,0.2166666666666667,wpositive,Pfizer
Meta owners are willing to sell their trademark to Mark Zuckerberg for a 20 million price tag,1455643377379201028,119,2021-11-02 21:10:00,Twitter Media Studio,23,7,0.0,neutral,None
Retailers and brands alike are really getting into these mission driven brands the synergy they have together same values it really just amplifies the message when they work together two time Super Bowl champion and Co Founder Davis says Full interview,1455641927748104197,303,2021-11-02 21:04:14,Twitter Media Studio - LiveCut,8,1,-0.15555555555555559,wnegative,None
looks at MDLZ boost across global food sectors,1455638269786525716,83,2021-11-02 20:49:42,Twitter Media Studio - LiveCut,5,3,0.4662698412698412,positive,None
ferre breaks down MTCH performance,1455637631409217550,67,2021-11-02 20:47:10,Twitter Media Studio - LiveCut,7,3,0.0,neutral,None
Manhattan Venture Partners Head of Research on LYFT They don t exactly need to compete with Uber head to head Uber is a global platform super app play Lyft is a pure play the best in a country that has the best unit economics riders,1455637063089405955,289,2021-11-02 20:44:54,Twitter Media Studio - LiveCut,2,1,0.15,wpositive,None
Southwest Airlines incoming CEO had no idea he was in line for the job by,1455635485683077126,133,2021-11-02 20:38:38,SocialFlow,2,0,-0.125,wnegative,None
RT Normal day for Avis AVIS,1455634590618505218,90,2021-11-02 20:35:05,TweetDeck,0,6,0.13846801346801346,wpositive,None
The airline industry is probably well positioned into next year Needham Small Cap Growth Fund Portfolio Manager Chris Retzler says suggesting travel boom growth for HEI What they provide are after market parts repairing for planes for wear and tear hours flown,1455633712041938946,297,2021-11-02 20:31:35,Twitter Media Studio - LiveCut,7,2,-0.1,wnegative,None
LIVE NOW Haley Sacks Financial Pop Star amp Creator of and Finance is Cool joins Yahoo Finance to break down how you can prepare financially for the holidays and much more Tune in at 4 20 PM ET on,1455630794240643072,263,2021-11-02 20:20:00,TweetDeck,2,0,0.0,neutral,None
Student loan forgiveness Heavily redacted Biden administration memo becomes public by,1455629590790119426,147,2021-11-02 20:15:13,SocialFlow,13,10,-0.15555555555555559,wnegative,None
Activision Blizzard earnings beat expectations on bottom line but misses on Q4 outlook by,1455629183674159108,152,2021-11-02 20:13:36,SocialFlow,3,0,0.0,neutral,None
Zillow shuts down home flipping business after racking up losses via,1455628760573743112,126,2021-11-02 20:11:55,SocialFlow,20,11,0.0,neutral,None
details ATVI earnings,1455628425843073028,62,2021-11-02 20:10:35,Twitter Media Studio - LiveCut,4,3,-0.1,wnegative,None
JPMorgan to restrict trading of U S cannabis stocks Reuters,1455627882320044032,109,2021-11-02 20:08:26,SocialFlow,29,12,0.3,wpositive,None
